dateTime,passengersNumber,line,lineType
2022-11-18,10441.0,5,daily
2022-01-19,9478.0,5,daily
2022-02-23,9696.0,5,daily
2022-04-14,5510.0,5,daily
2022-06-17,10891.0,5,daily
2022-07-20,9949.0,5,daily
2022-11-22,9702.0,5,daily
2023-01-12,10585.0,5,daily
2023-01-18,10618.0,5,daily
2023-02-20,9405.0,5,daily
2021-05-22,6243.0,5,daily
2022-07-19,10054.0,5,daily
2022-08-30,9215.0,5,daily
2022-10-30,5774.0,5,daily
2023-01-15,4801.0,5,daily
2021-10-30,7534.0,5,daily
2021-12-12,5699.0,5,daily
2022-03-22,9415.0,5,daily
2022-06-11,7876.0,5,daily
2022-07-28,9925.0,5,daily
2022-09-20,10444.0,5,daily
2022-11-09,9889.0,5,daily
2021-12-26,5493.0,5,daily
2022-02-15,9331.0,5,daily
2022-04-07,10178.0,5,daily
2022-05-18,9889.0,5,daily
2022-07-04,8611.0,5,daily
2023-01-01,4866.0,5,daily
2023-02-16,11175.0,5,daily
2021-05-02,4866.0,5,daily
2022-07-21,10395.0,5,daily
2022-09-04,7276.0,5,daily
2022-11-26,9000.0,5,daily
2023-01-20,9964.0,5,daily
2021-09-30,10077.0,5,daily
2021-11-24,9364.0,5,daily
2022-04-24,4852.0,5,daily
2022-05-25,9731.0,5,daily
2022-07-06,9041.0,5,daily
2022-08-19,11457.0,5,daily
2022-10-01,8359.0,5,daily
2022-11-19,7258.0,5,daily
2022-01-20,4903.0,5,daily
2022-02-25,9952.0,5,daily
2022-04-17,5159.0,5,daily
2022-06-26,5400.0,5,daily
2022-07-26,9368.0,5,daily
2022-12-10,8661.0,5,daily
2023-01-29,4741.0,5,daily
2021-04-01,5761.0,5,daily
2021-05-23,4902.0,5,daily
2021-06-04,8744.0,5,daily
2022-07-11,10361.0,5,daily
2022-08-20,10803.0,5,daily
2022-09-30,10924.0,5,daily
2022-12-05,10643.0,5,daily
2023-01-02,9203.0,5,daily
2021-03-31,9033.0,5,daily
2021-11-08,9467.0,5,daily
2021-12-31,6435.0,5,daily
2022-03-27,5732.0,5,daily
2022-05-01,5355.0,5,daily
2022-06-18,7949.0,5,daily
2022-08-03,9080.0,5,daily
2022-09-23,10298.0,5,daily
2022-11-10,10304.0,5,daily
2021-12-29,8379.0,5,daily
2022-02-19,7748.0,5,daily
2022-04-08,9735.0,5,daily
2022-05-22,5547.0,5,daily
2022-07-14,10636.0,5,daily
2022-11-15,9853.0,5,daily
2023-01-04,10405.0,5,daily
2023-02-19,6734.0,5,daily
2021-05-15,6237.0,5,daily
2021-06-01,8585.0,5,daily
2021-06-26,7365.0,5,daily
2022-08-14,9370.0,5,daily
2022-09-16,10680.0,5,daily
2022-12-02,11939.0,5,daily
2022-12-30,9991.0,5,daily
2023-02-04,9115.0,5,daily
2022-06-02,9999.0,5,daily
2022-07-18,9158.0,5,daily
2022-08-28,6660.0,5,daily
2022-10-27,10311.0,5,daily
2021-12-25,4034.0,5,daily
2022-02-12,7725.0,5,daily
2022-03-20,5341.0,5,daily
2022-04-19,7571.0,5,daily
2022-07-03,5119.0,5,daily
2022-10-09,6156.0,5,daily
2022-10-15,8568.0,5,daily
2022-10-24,10195.0,5,daily
2022-10-28,10569.0,5,daily
2022-12-28,9990.0,5,daily
2023-02-15,10848.0,5,daily
2021-04-26,8257.0,5,daily
2021-05-30,5109.0,5,daily
2021-05-31,9154.0,5,daily
2022-08-04,8792.0,5,daily
2022-09-14,10347.0,5,daily
2022-11-27,5056.0,5,daily
2022-12-17,9778.0,5,daily
2023-01-24,10047.0,5,daily
2022-05-27,10348.0,5,daily
2022-07-07,9220.0,5,daily
2022-08-22,7732.0,5,daily
2022-10-06,10315.0,5,daily
2021-12-05,4686.0,5,daily
2022-02-07,9311.0,5,daily
2022-03-01,9294.0,5,daily
2022-04-18,4998.0,5,daily
2022-07-02,8409.0,5,daily
2022-08-11,8760.0,5,daily
2022-12-23,10766.0,5,daily
2023-02-05,5641.0,5,daily
2021-04-20,8105.0,5,daily
2021-05-26,8886.0,5,daily
2021-06-15,9340.0,5,daily
2022-07-16,9230.0,5,daily
2022-08-23,8520.0,5,daily
2022-10-21,10339.0,5,daily
2023-01-10,10551.0,5,daily
2021-04-27,8225.0,5,daily
2021-05-21,8622.0,5,daily
2021-05-28,9012.0,5,daily
2021-06-03,9135.0,5,daily
2021-06-08,9201.0,5,daily
2021-06-09,8695.0,5,daily
2021-06-11,9229.0,5,daily
2021-06-13,6845.0,5,daily
2021-06-23,8093.0,5,daily
2021-06-25,8746.0,5,daily
2021-07-14,8502.0,5,daily
2021-08-27,8282.0,5,daily
2021-07-16,8929.0,5,daily
2021-07-18,5664.0,5,daily
2021-09-21,9485.0,5,daily
2021-09-11,7938.0,5,daily
2021-11-06,7819.0,5,daily
2021-04-28,8167.0,5,daily
2021-05-14,8949.0,5,daily
2021-07-17,7725.0,5,daily
2021-08-19,7198.0,5,daily
2021-10-13,9167.0,5,daily
2021-11-17,9404.0,5,daily
2021-11-25,9267.0,5,daily
2021-11-28,3654.0,5,daily
2021-12-03,9963.0,5,daily
2021-04-19,8137.0,5,daily
2021-05-09,4132.0,5,daily
2021-05-17,8630.0,5,daily
2021-05-20,9038.0,5,daily
2021-07-22,8413.0,5,daily
2021-08-22,5059.0,5,daily
2021-10-17,4826.0,5,daily
2021-11-22,9202.0,5,daily
2021-06-12,7559.0,5,daily
2021-08-04,7856.0,5,daily
2021-09-28,9232.0,5,daily
2021-10-31,6338.0,5,daily
2021-12-01,9826.0,5,daily
2021-09-20,9202.0,5,daily
2021-05-13,8705.0,5,daily
2021-07-25,5198.0,5,daily
2021-08-23,7735.0,5,daily
2021-10-23,7613.0,5,daily
2021-11-26,10136.0,5,daily
2021-07-26,8564.0,5,daily
2021-07-28,8111.0,5,daily
2021-07-31,4374.0,5,daily
2021-08-01,5172.0,5,daily
2021-08-03,8189.0,5,daily
2021-08-11,7874.0,5,daily
2021-08-16,7440.0,5,daily
2021-09-23,9413.0,5,daily
2021-10-01,9570.0,5,daily
2021-10-03,3859.0,5,daily
2021-10-10,5477.0,5,daily
2021-10-18,9269.0,5,daily
2021-10-21,9507.0,5,daily
2021-11-01,5106.0,5,daily
2021-04-25,4317.0,5,daily
2021-06-21,7759.0,5,daily
2021-08-06,7945.0,5,daily
2021-10-09,7656.0,5,daily
2021-11-12,9555.0,5,daily
2022-01-05,8699.0,5,daily
2022-06-09,10033.0,5,daily
2022-06-12,5194.0,5,daily
2022-06-20,9413.0,5,daily
2022-06-25,6490.0,5,daily
2022-06-28,9440.0,5,daily
2022-07-09,8849.0,5,daily
2022-05-16,9683.0,5,daily
2021-11-05,9971.0,5,daily
2021-06-19,6916.0,5,daily
2021-08-05,9144.0,5,daily
2021-10-05,9474.0,5,daily
2021-11-11,9714.0,5,daily
2021-12-11,6939.0,5,daily
2022-01-07,8166.0,5,daily
2022-01-08,6832.0,5,daily
2022-01-21,8211.0,5,daily
2022-01-26,9093.0,5,daily
2022-01-29,7541.0,5,daily
2022-01-31,9152.0,5,daily
2022-02-10,9556.0,5,daily
2022-02-14,9501.0,5,daily
2022-02-22,9653.0,5,daily
2022-02-27,6443.0,5,daily
2022-03-02,9700.0,5,daily
2022-03-05,7995.0,5,daily
2022-03-07,9583.0,5,daily
2022-03-18,9977.0,5,daily
2022-03-19,8276.0,5,daily
2022-03-21,9399.0,5,daily
2022-03-28,9087.0,5,daily
2022-04-05,9614.0,5,daily
2022-04-16,7047.0,5,daily
2022-04-26,9555.0,5,daily
2022-04-28,9757.0,5,daily
2022-06-16,10369.0,5,daily
2023-03-01,8199.0,5,daily
2023-03-02,8570.0,5,daily
2023-03-03,9994.0,5,daily
2023-03-05,3293.0,5,daily
2023-03-06,7947.0,5,daily
2023-03-07,8702.0,5,daily
2023-03-08,7415.0,5,daily
2019-04-11,2427.0,8,daily
2019-04-21,1015.0,8,daily
2019-04-28,1272.0,8,daily
2019-04-15,2192.0,8,daily
2019-04-29,2200.0,8,daily
2019-05-01,1250.0,8,daily
2019-04-30,2283.0,8,daily
2019-05-05,1214.0,8,daily
2019-04-13,1845.0,8,daily
2019-05-02,2333.0,8,daily
2019-04-25,2030.0,8,daily
2019-05-06,2311.0,8,daily
2019-04-26,2026.0,8,daily
2019-04-23,2047.0,8,daily
2019-04-10,2358.0,8,daily
2019-04-06,1886.0,8,daily
2019-04-14,1262.0,8,daily
2019-04-16,2336.0,8,daily
2019-04-17,2126.0,8,daily
2019-04-20,1660.0,8,daily
2019-04-07,1051.0,8,daily
2019-04-22,1142.0,8,daily
2019-04-24,2064.0,8,daily
2019-04-08,2208.0,8,daily
2019-04-19,1181.0,8,daily
2019-05-03,2350.0,8,daily
2019-04-05,2392.0,8,daily
2019-04-12,2288.0,8,daily
2019-04-18,1094.0,8,daily
2019-04-27,1844.0,8,daily
2019-05-04,1929.0,8,daily
2019-05-07,2236.0,8,daily
2019-05-15,2179.0,8,daily
2019-05-12,1125.0,8,daily
2019-06-29,1929.0,8,daily
2019-07-02,2207.0,8,daily
2019-07-12,2589.0,8,daily
2019-07-18,2541.0,8,daily
2019-08-20,2225.0,8,daily
2019-09-06,2316.0,8,daily
2019-10-26,1615.0,8,daily
2019-11-24,991.0,8,daily
2019-12-08,1102.0,8,daily
2020-02-04,2476.0,8,daily
2019-05-13,2143.0,8,daily
2019-05-25,1824.0,8,daily
2019-06-22,1942.0,8,daily
2019-06-28,2551.0,8,daily
2019-07-04,2636.0,8,daily
2019-08-02,2183.0,8,daily
2019-08-03,1825.0,8,daily
2019-08-04,1298.0,8,daily
2019-08-17,2936.0,8,daily
2019-10-21,2243.0,8,daily
2019-10-24,2348.0,8,daily
2019-10-28,2263.0,8,daily
2019-11-07,2474.0,8,daily
2019-11-18,2337.0,8,daily
2019-12-01,1340.0,8,daily
2019-12-03,2379.0,8,daily
2019-12-25,1214.0,8,daily
2020-01-11,2057.0,8,daily
2020-01-13,2302.0,8,daily
2020-01-14,2225.0,8,daily
2020-02-06,2411.0,8,daily
2019-05-22,2081.0,8,daily
2019-06-21,2309.0,8,daily
2019-07-29,2353.0,8,daily
2019-08-29,2355.0,8,daily
2019-10-02,2499.0,8,daily
2019-10-15,2344.0,8,daily
2019-11-06,2249.0,8,daily
2019-11-21,2332.0,8,daily
2019-12-24,2063.0,8,daily
2020-01-01,852.0,8,daily
2019-05-10,2241.0,8,daily
2019-06-04,2389.0,8,daily
2019-07-06,2053.0,8,daily
2019-07-13,2098.0,8,daily
2019-08-01,2329.0,8,daily
2019-09-02,2326.0,8,daily
2019-09-08,1511.0,8,daily
2019-09-11,2419.0,8,daily
2019-09-22,1413.0,8,daily
2019-10-01,2395.0,8,daily
2019-10-04,2407.0,8,daily
2019-10-11,2324.0,8,daily
2019-10-14,2276.0,8,daily
2019-10-16,2336.0,8,daily
2019-10-31,2257.0,8,daily
2019-11-13,2383.0,8,daily
2019-12-16,2356.0,8,daily
2019-12-26,1491.0,8,daily
2020-01-03,2381.0,8,daily
2020-01-08,2362.0,8,daily
2020-01-20,1649.0,8,daily
2020-01-26,1252.0,8,daily
2019-05-17,2270.0,8,daily
2019-05-20,2152.0,8,daily
2019-05-23,2283.0,8,daily
2019-05-31,2387.0,8,daily
2019-06-24,2220.0,8,daily
2019-07-19,2589.0,8,daily
2019-07-20,2015.0,8,daily
2019-07-21,1437.0,8,daily
2019-08-13,2758.0,8,daily
2019-08-25,1232.0,8,daily
2019-08-30,2277.0,8,daily
2019-11-02,1765.0,8,daily
2019-11-11,2371.0,8,daily
2019-11-22,2313.0,8,daily
2019-11-29,2394.0,8,daily
2019-12-29,1307.0,8,daily
2020-01-10,2413.0,8,daily
2019-06-02,1501.0,8,daily
2019-06-06,2325.0,8,daily
2019-06-27,2410.0,8,daily
2019-07-14,1388.0,8,daily
2019-08-08,2658.0,8,daily
2019-08-11,1953.0,8,daily
2019-08-16,3090.0,8,daily
2019-10-06,1138.0,8,daily
2019-10-17,2299.0,8,daily
2019-10-22,2388.0,8,daily
2019-11-12,2265.0,8,daily
2019-11-20,2267.0,8,daily
2019-11-30,2129.0,8,daily
2020-01-21,2044.0,8,daily
2019-05-28,2162.0,8,daily
2019-06-18,2409.0,8,daily
2019-06-26,2503.0,8,daily
2019-07-11,2731.0,8,daily
2019-07-27,1819.0,8,daily
2019-07-31,1652.0,8,daily
2019-08-23,2377.0,8,daily
2019-08-28,2472.0,8,daily
2019-09-01,1399.0,8,daily
2019-09-04,2292.0,8,daily
2019-09-23,2241.0,8,daily
2019-10-03,2455.0,8,daily
2019-11-08,2238.0,8,daily
2019-11-10,955.0,8,daily
2019-12-02,2215.0,8,daily
2019-12-27,2305.0,8,daily
2019-12-31,1965.0,8,daily
2019-05-14,2262.0,8,daily
2019-06-05,2237.0,8,daily
2019-06-07,2316.0,8,daily
2019-06-16,1426.0,8,daily
2019-07-01,2342.0,8,daily
2019-08-18,1371.0,8,daily
2019-09-20,2325.0,8,daily
2019-09-30,2271.0,8,daily
2019-11-19,1525.0,8,daily
2019-12-30,2499.0,8,daily
2020-01-06,911.0,8,daily
2020-01-25,2018.0,8,daily
2019-05-08,2257.0,8,daily
2019-06-01,2209.0,8,daily
2019-07-15,2720.0,8,daily
2019-07-22,2591.0,8,daily
2019-07-28,1440.0,8,daily
2019-08-12,2955.0,8,daily
2019-08-31,2192.0,8,daily
2019-09-14,1894.0,8,daily
2019-10-13,1243.0,8,daily
2019-11-05,2379.0,8,daily
2019-12-04,2314.0,8,daily
2019-12-05,2450.0,8,daily
2019-12-07,1951.0,8,daily
2019-12-12,2577.0,8,daily
2019-12-21,2242.0,8,daily
2019-12-23,2634.0,8,daily
2020-01-04,2108.0,8,daily
2020-01-16,2536.0,8,daily
2020-01-27,2335.0,8,daily
2019-05-09,2436.0,8,daily
2019-05-11,1853.0,8,daily
2019-05-18,1812.0,8,daily
2019-05-21,2108.0,8,daily
2019-05-24,2281.0,8,daily
2019-05-29,2217.0,8,daily
2019-06-30,1300.0,8,daily
2019-07-03,2477.0,8,daily
2019-07-08,2283.0,8,daily
2019-08-07,2526.0,8,daily
2019-09-07,2059.0,8,daily
2019-09-12,2312.0,8,daily
2019-09-13,2374.0,8,daily
2019-09-21,1440.0,8,daily
2019-10-05,1933.0,8,daily
2019-10-09,2300.0,8,daily
2019-11-14,1779.0,8,daily
2019-11-15,2484.0,8,daily
2019-11-17,1025.0,8,daily
2019-11-25,2208.0,8,daily
2019-12-11,2513.0,8,daily
2019-12-22,1106.0,8,daily
2020-01-02,2058.0,8,daily
2020-01-05,1514.0,8,daily
2020-01-18,2213.0,8,daily
2020-01-22,2351.0,8,daily
2019-05-16,2269.0,8,daily
2019-06-03,2130.0,8,daily
2019-07-25,1801.0,8,daily
2019-08-06,2334.0,8,daily
2019-09-05,2383.0,8,daily
2019-09-10,2339.0,8,daily
2019-09-15,1233.0,8,daily
2019-09-18,2283.0,8,daily
2019-10-08,1800.0,8,daily
2019-11-01,1167.0,8,daily
2019-12-06,1308.0,8,daily
2019-12-09,2441.0,8,daily
2019-12-15,1404.0,8,daily
2020-01-12,927.0,8,daily
2020-01-23,2101.0,8,daily
2020-02-07,2414.0,8,daily
2019-05-19,974.0,8,daily
2019-05-26,1131.0,8,daily
2019-05-30,2495.0,8,daily
2019-06-25,2333.0,8,daily
2019-07-26,2449.0,8,daily
2019-08-05,2266.0,8,daily
2019-08-19,2214.0,8,daily
2019-09-03,2503.0,8,daily
2019-09-29,1367.0,8,daily
2019-10-18,2150.0,8,daily
2019-10-20,1039.0,8,daily
2019-10-29,2279.0,8,daily
2019-11-16,1823.0,8,daily
2019-12-10,2384.0,8,daily
2020-01-28,2333.0,8,daily
2020-02-05,2208.0,8,daily
2019-06-19,2431.0,8,daily
2019-08-10,2344.0,8,daily
2019-08-27,2179.0,8,daily
2019-09-09,2358.0,8,daily
2019-09-16,2311.0,8,daily
2019-09-19,2440.0,8,daily
2019-09-25,2277.0,8,daily
2019-10-30,2225.0,8,daily
2019-11-27,1890.0,8,daily
2019-12-14,1814.0,8,daily
2019-12-17,2407.0,8,daily
2019-12-18,2419.0,8,daily
2019-12-20,2602.0,8,daily
2019-05-27,2158.0,8,daily
2019-07-10,2562.0,8,daily
2019-07-17,2429.0,8,daily
2019-08-21,2286.0,8,daily
2019-08-22,1631.0,8,daily
2019-08-26,2164.0,8,daily
2019-10-19,1807.0,8,daily
2019-10-23,2283.0,8,daily
2019-10-25,2414.0,8,daily
2019-11-04,2401.0,8,daily
2019-11-28,2421.0,8,daily
2020-01-19,1470.0,8,daily
2019-06-23,1440.0,8,daily
2019-07-07,1149.0,8,daily
2019-07-16,2699.0,8,daily
2019-07-23,2509.0,8,daily
2019-08-09,2448.0,8,daily
2019-08-14,3300.0,8,daily
2019-08-15,2365.0,8,daily
2019-10-07,2348.0,8,daily
2019-10-12,1310.0,8,daily
2019-12-19,2461.0,8,daily
2019-12-28,2128.0,8,daily
2020-01-09,2602.0,8,daily
2020-01-24,2189.0,8,daily
2019-06-17,2297.0,8,daily
2019-06-20,2213.0,8,daily
2019-07-09,2408.0,8,daily
2019-07-24,2792.0,8,daily
2019-07-30,2377.0,8,daily
2019-08-24,2068.0,8,daily
2019-09-17,2346.0,8,daily
2019-10-10,2367.0,8,daily
2019-11-03,1040.0,8,daily
2019-11-09,2089.0,8,daily
2019-11-23,1689.0,8,daily
2019-11-26,2294.0,8,daily
2019-12-13,2444.0,8,daily
2020-01-07,2186.0,8,daily
2020-01-15,2295.0,8,daily
2020-01-17,2338.0,8,daily
2020-02-11,2508.0,8,daily
2020-02-15,1895.0,8,daily
2020-02-21,2244.0,8,daily
2020-02-22,2084.0,8,daily
2020-03-09,2267.0,8,daily
2020-03-13,1343.0,8,daily
2020-03-22,140.0,8,daily
2020-03-27,487.0,8,daily
2020-02-25,2250.0,8,daily
2020-02-27,2581.0,8,daily
2020-03-01,1118.0,8,daily
2020-03-16,813.0,8,daily
2020-03-21,346.0,8,daily
2020-03-24,493.0,8,daily
2020-02-23,1310.0,8,daily
2020-03-14,1115.0,8,daily
2020-03-15,266.0,8,daily
2020-03-17,722.0,8,daily
2020-02-12,2250.0,8,daily
2020-03-19,221.0,8,daily
2020-03-23,608.0,8,daily
2020-03-07,1899.0,8,daily
2020-03-11,2099.0,8,daily
2020-02-10,2247.0,8,daily
2020-02-13,2298.0,8,daily
2020-02-16,1172.0,8,daily
2020-02-24,2092.0,8,daily
2020-02-29,1741.0,8,daily
2020-03-30,427.0,8,daily
2020-03-06,2380.0,8,daily
2020-02-18,2230.0,8,daily
2020-02-19,2185.0,8,daily
2020-03-26,408.0,8,daily
2020-02-28,2502.0,8,daily
2020-03-05,1743.0,8,daily
2020-02-14,2227.0,8,daily
2020-02-26,2465.0,8,daily
2020-03-02,2350.0,8,daily
2020-03-08,1186.0,8,daily
2020-03-10,1307.0,8,daily
2020-03-29,264.0,8,daily
2020-03-20,600.0,8,daily
2020-03-25,479.0,8,daily
2020-03-28,400.0,8,daily
2020-02-08,1806.0,8,daily
2020-03-03,1581.0,8,daily
2020-03-04,1907.0,8,daily
2020-03-18,664.0,8,daily
2020-02-09,1116.0,8,daily
2020-02-17,2351.0,8,daily
2020-02-20,2071.0,8,daily
2020-03-12,1910.0,8,daily
2023-03-01,10321.0,8,daily
2023-02-28,10375.0,8,daily
2021-11-02,9466.0,8,daily
2021-12-17,10223.0,8,daily
2022-02-28,8604.0,8,daily
2022-06-10,10718.0,8,daily
2022-08-05,8788.0,8,daily
2022-08-31,9066.0,8,daily
2022-09-21,10636.0,8,daily
2022-11-13,5227.0,8,daily
2022-12-20,11090.0,8,daily
2023-02-08,10779.0,8,daily
2022-06-27,8510.0,8,daily
2022-08-08,8992.0,8,daily
2022-09-17,8599.0,8,daily
2021-12-08,4084.0,8,daily
2021-12-21,10133.0,8,daily
2022-04-21,7463.0,8,daily
2022-05-20,9896.0,8,daily
2022-07-05,9634.0,8,daily
2022-08-13,10131.0,8,daily
2022-09-06,7406.0,8,daily
2022-10-17,9879.0,8,daily
2022-12-12,10481.0,8,daily
2022-12-29,9507.0,8,daily
2023-01-03,10089.0,8,daily
2023-02-22,10473.0,8,daily
2022-06-30,8321.0,8,daily
2022-08-24,7917.0,8,daily
2022-09-24,7325.0,8,daily
2021-12-16,9965.0,8,daily
2022-01-17,8834.0,8,daily
2022-02-02,9475.0,8,daily
2022-05-05,9751.0,8,daily
2022-05-29,7571.0,8,daily
2022-07-13,10753.0,8,daily
2022-08-25,8140.0,8,daily
2022-09-13,10131.0,8,daily
2022-10-31,10036.0,8,daily
2023-01-23,9938.0,8,daily
2022-06-08,9839.0,8,daily
2022-07-29,9486.0,8,daily
2022-09-11,7349.0,8,daily
2022-10-04,10608.0,8,daily
2021-12-09,9735.0,8,daily
2022-01-13,9096.0,8,daily
2022-01-30,4199.0,8,daily
2022-05-03,9641.0,8,daily
2022-05-23,9407.0,8,daily
2022-07-10,7169.0,8,daily
2022-08-15,9541.0,8,daily
2022-10-20,10092.0,8,daily
2022-06-07,9511.0,8,daily
2022-07-01,9306.0,8,daily
2022-08-26,8476.0,8,daily
2022-09-28,10056.0,8,daily
2021-08-15,5216.0,8,daily
2021-10-08,9775.0,8,daily
2021-10-19,9521.0,8,daily
2023-01-22,5301.0,8,daily
2021-04-07,7639.0,8,daily
2021-05-07,8920.0,8,daily
2021-07-15,8444.0,8,daily
2021-09-07,8668.0,8,daily
2021-10-11,8259.0,8,daily
2021-11-16,9395.0,8,daily
2022-01-01,4219.0,8,daily
2021-04-18,4740.0,8,daily
2021-05-03,8202.0,8,daily
2021-06-07,8831.0,8,daily
2021-07-30,7966.0,8,daily
2021-09-08,9663.0,8,daily
2023-01-14,9128.0,8,daily
2023-02-23,10556.0,8,daily
2021-04-16,8730.0,8,daily
2021-07-11,6284.0,8,daily
2021-08-12,7648.0,8,daily
2021-10-02,7706.0,8,daily
2021-10-29,9928.0,8,daily
2021-12-15,9877.0,8,daily
2022-02-18,9707.0,8,daily
2022-02-21,9351.0,8,daily
2022-02-26,9998.0,8,daily
2022-04-04,9589.0,8,daily
2022-04-29,10163.0,8,daily
2022-05-07,8634.0,8,daily
2021-09-18,7191.0,8,daily
2021-11-03,9596.0,8,daily
2021-12-22,9254.0,8,daily
2022-02-05,7496.0,8,daily
2022-04-01,10147.0,8,daily
2022-05-14,7795.0,8,daily
2022-07-08,9510.0,8,daily
2022-08-01,8735.0,8,daily
2022-09-25,5500.0,8,daily
2022-10-22,8489.0,8,daily
2022-12-01,10574.0,8,daily
2022-02-13,4971.0,8,daily
2022-03-24,9621.0,8,daily
2022-05-09,9604.0,8,daily
2022-06-14,9865.0,8,daily
2022-07-23,8229.0,8,daily
2022-10-11,10603.0,8,daily
2022-12-08,5634.0,8,daily
2023-02-06,10311.0,8,daily
2023-02-12,6384.0,8,daily
2021-05-01,5128.0,8,daily
2021-10-25,9281.0,8,daily
2022-01-24,8897.0,8,daily
2022-02-04,9709.0,8,daily
2022-05-08,5804.0,8,daily
2022-05-30,9584.0,8,daily
2022-07-17,7046.0,8,daily
2022-08-29,7959.0,8,daily
2022-11-04,10779.0,8,daily
2023-01-28,7738.0,8,daily
2022-06-23,9361.0,8,daily
2022-08-06,8082.0,8,daily
2022-09-15,10082.0,8,daily
2022-10-05,10349.0,8,daily
2022-10-12,5828.0,8,daily
2022-10-26,10324.0,8,daily
2022-10-29,8293.0,8,daily
2022-11-08,9886.0,8,daily
2022-11-12,8940.0,8,daily
2022-11-16,9804.0,8,daily
2022-11-23,10365.0,8,daily
2022-11-29,10493.0,8,daily
2022-12-14,10614.0,8,daily
2022-12-25,4939.0,8,daily
2023-01-17,10178.0,8,daily
2023-02-13,10672.0,8,daily
2021-04-22,8409.0,8,daily
2021-04-29,8683.0,8,daily
2021-05-24,7599.0,8,daily
2021-08-21,7183.0,8,daily
2021-10-24,5178.0,8,daily
2023-02-11,9275.0,8,daily
2021-04-10,6642.0,8,daily
2021-05-12,8361.0,8,daily
2021-07-29,8130.0,8,daily
2021-09-19,4784.0,8,daily
2021-10-22,9489.0,8,daily
2021-11-23,9211.0,8,daily
2022-02-06,4723.0,8,daily
2022-03-15,9680.0,8,daily
2022-04-25,9758.0,8,daily
2022-06-04,7907.0,8,daily
2021-11-13,7563.0,8,daily
2021-12-27,8230.0,8,daily
2022-03-04,10226.0,8,daily
2022-04-02,7668.0,8,daily
2022-05-15,5035.0,8,daily
2022-07-22,9056.0,8,daily
2022-08-02,9938.0,8,daily
2022-09-27,10074.0,8,daily
2022-11-02,10426.0,8,daily
2022-12-13,11043.0,8,daily
2022-03-03,9645.0,8,daily
2022-03-29,9637.0,8,daily
2022-05-12,9940.0,8,daily
2022-08-18,6833.0,8,daily
2022-10-13,10210.0,8,daily
2023-01-07,8050.0,8,daily
2023-02-27,10093.0,8,daily
2021-05-08,8144.0,8,daily
2021-05-16,3764.0,8,daily
2022-09-09,6553.0,8,daily
2022-10-23,5751.0,8,daily
2022-11-30,10237.0,8,daily
2023-02-17,10935.0,8,daily
2021-06-22,8197.0,8,daily
2021-08-02,8456.0,8,daily
2021-11-21,4413.0,8,daily
2021-12-19,6044.0,8,daily
2022-01-12,9200.0,8,daily
2022-12-06,6469.0,8,daily
2023-01-09,10708.0,8,daily
2023-02-02,10879.0,8,daily
2021-05-19,8587.0,8,daily
2021-07-02,8649.0,8,daily
2021-09-10,9559.0,8,daily
2022-10-07,10857.0,8,daily
2022-11-07,10209.0,8,daily
2023-01-26,10522.0,8,daily
2023-02-25,8937.0,8,daily
2021-04-24,6980.0,8,daily
2021-07-03,6959.0,8,daily
2021-09-14,9173.0,8,daily
2021-10-16,7703.0,8,daily
2021-12-06,4894.0,8,daily
2022-01-06,4451.0,8,daily
2022-02-11,9870.0,8,daily
2022-12-22,10194.0,8,daily
2021-04-15,8613.0,8,daily
2021-08-30,8202.0,8,daily
2021-12-20,10163.0,8,daily
2022-01-25,9195.0,8,daily
2022-03-06,5178.0,8,daily
2022-05-13,10090.0,8,daily
2022-06-15,10270.0,8,daily
2022-08-09,9055.0,8,daily
2022-09-05,9718.0,8,daily
2022-10-14,10795.0,8,daily
2022-11-20,4938.0,8,daily
2022-12-27,10243.0,8,daily
2023-02-10,10867.0,8,daily
2022-06-29,8504.0,8,daily
2022-08-21,5941.0,8,daily
2022-09-22,10611.0,8,daily
2022-12-18,6074.0,8,daily
2023-01-06,5976.0,8,daily
2023-01-31,10694.0,8,daily
2021-04-17,6735.0,8,daily
2021-04-30,8963.0,8,daily
2021-05-29,6940.0,8,daily
2021-06-29,8078.0,8,daily
2021-09-06,8989.0,8,daily
2023-01-13,10888.0,8,daily
2023-02-14,10874.0,8,daily
2021-04-11,3613.0,8,daily
2021-06-05,6898.0,8,daily
2021-08-07,7147.0,8,daily
2021-09-22,9468.0,8,daily
2021-10-27,9709.0,8,daily
2021-11-27,6449.0,8,daily
2022-02-08,9515.0,8,daily
2022-04-03,5223.0,8,daily
2021-10-07,9763.0,8,daily
2021-11-15,9124.0,8,daily
2022-01-10,8963.0,8,daily
2022-03-13,5161.0,8,daily
2022-04-27,9889.0,8,daily
2022-06-03,9775.0,8,daily
2022-07-25,6020.0,8,daily
2022-08-17,9378.0,8,daily
2022-10-10,9929.0,8,daily
2022-11-14,9953.0,8,daily
2022-12-19,10749.0,8,daily
2022-03-14,9591.0,8,daily
2022-04-30,8655.0,8,daily
2022-05-26,9973.0,8,daily
2022-09-12,9896.0,8,daily
2022-11-11,10435.0,8,daily
2023-01-11,10631.0,8,daily
2021-04-13,8247.0,8,daily
2021-06-06,4980.0,8,daily
2021-07-06,8306.0,8,daily
2022-09-03,7994.0,8,daily
2022-10-02,5840.0,8,daily
2022-11-06,5444.0,8,daily
2023-01-19,12079.0,8,daily
