"dateTime","weather","lineNumber","passengersNumber"
"2022-10-08",45,109,74
"2022-10-08",45,104,392
"2022-10-08",45,106,281
"2022-10-08",45,108,128
"2022-10-08",45,21,1373
"2022-10-08",45,23,547
"2022-10-08",45,24,1942
"2022-10-08",45,25,2513
"2022-10-08",45,26,3654
"2022-10-08",45,27,1597
"2022-10-08",45,9,2451
"2022-10-08",45,13,8072
"2022-10-08",45,14,2612
"2022-10-08",45,16,1228
"2022-10-08",45,110,194
"2022-10-08",45,18,1237
"2022-10-08",45,19,2205
"2022-10-08",45,37,590
"2022-10-08",45,38,232
"2022-10-08",45,41,593
"2022-10-08",45,42,391
"2022-10-08",45,45,1367
"2022-10-08",45,46,172
"2022-10-08",45,28,7183
"2022-10-08",45,29,1926
"2022-10-08",45,31,2204
"2022-10-08",45,32,426
"2022-10-08",45,17,3464
"2022-10-08",45,33,4052
"2022-10-08",45,35,196
"2022-10-08",45,36,797
"2022-10-08",45,102,116
"2022-10-08",45,101,206
"2022-10-08",45,103,190
"2022-10-09",12,9,1726
"2022-10-09",12,17,3644
"2022-10-09",12,13,6156
"2022-10-09",12,14,1672
"2022-10-09",12,16,1243
"2022-10-09",12,21,662
"2022-10-09",12,23,233
"2022-10-09",12,5,4379
"2022-10-09",12,6,32
"2022-10-09",12,8,1052
"2022-10-09",12,27,803
"2022-10-09",12,28,7052
"2022-10-09",12,29,1385
"2022-10-09",12,31,866
"2022-10-09",12,32,258
"2022-10-09",12,33,1783
"2022-10-09",12,18,824
"2022-10-09",12,19,1107
"2022-10-09",12,37,300
"2022-10-09",12,38,176
"2022-10-09",12,24,512
"2022-10-09",12,25,1506
"2022-10-09",12,26,2517
"2022-10-09",12,46,153
"2022-10-09",12,45,1245
"2022-10-09",12,35,160
"2022-10-09",12,36,459
"2022-10-09",12,42,338
"2022-10-09",12,41,293
"2022-10-10",25,27,2934
"2022-10-10",25,28,11066
"2022-10-10",25,31,3081
"2022-10-10",25,32,736
"2022-10-10",25,23,889
"2022-10-10",25,29,2360
"2022-10-10",25,19,2302
"2022-10-10",25,21,1402
"2022-10-10",25,6,45
"2022-10-10",25,8,1971
"2022-10-10",25,9,2943
"2022-10-10",25,13,9929
"2022-10-10",25,14,3530
"2022-10-10",25,16,1082
"2022-10-10",25,17,7569
"2022-10-10",25,18,1861
"2022-10-10",25,36,1213
"2022-10-10",25,37,872
"2022-10-10",25,24,2907
"2022-10-10",25,25,3109
"2022-10-10",25,26,4917
"2022-10-10",25,42,319
"2022-10-10",25,43,375
"2022-10-10",25,45,1933
"2022-10-10",25,46,250
"2022-10-10",25,41,1045
"2022-10-10",25,5,8108
"2022-10-10",25,33,5757
"2022-10-10",25,35,969
"2022-10-10",25,38,315
"2022-10-10",25,40,1861
"2022-10-11",26,41,1051
"2022-10-11",26,42,331
"2022-10-11",26,29,2577
"2022-10-11",26,31,3228
"2022-10-11",26,37,912
"2022-10-11",26,38,303
"2022-10-11",26,40,1862
"2022-10-11",26,5,8556
"2022-10-11",26,6,53
"2022-10-11",26,8,1963
"2022-10-11",26,9,3056
"2022-10-11",26,13,10603
"2022-10-11",26,14,3709
"2022-10-11",26,32,796
"2022-10-11",26,33,5712
"2022-10-11",26,35,953
"2022-10-11",26,36,1201
"2022-10-11",26,19,2338
"2022-10-11",26,21,1472
"2022-10-11",26,23,916
"2022-10-11",26,24,2973
"2022-10-11",26,25,3354
"2022-10-11",26,26,5337
"2022-10-11",26,27,2898
"2022-10-11",26,28,11466
"2022-10-11",26,45,1867
"2022-10-11",26,46,273
"2022-10-11",26,101,68
"2022-10-11",26,102,22
"2022-10-11",26,104,62
"2022-10-11",26,103,39
"2022-10-11",26,108,47
"2022-10-11",26,106,70
"2022-10-11",26,109,17
"2022-10-11",26,110,74
"2022-10-11",26,18,1901
"2022-10-11",26,43,348
"2022-10-11",26,17,7553
"2022-10-11",26,16,1031
"2022-10-12",23,6,30
"2022-10-12",23,46,114
"2022-10-12",23,33,1695
"2022-10-12",23,31,709
"2022-10-12",23,32,186
"2022-10-12",23,38,175
"2022-10-12",23,41,342
"2022-10-12",23,42,280
"2022-10-12",23,45,928
"2022-10-12",23,5,3003
"2022-10-12",23,26,2296
"2022-10-12",23,8,1009
"2022-10-12",23,9,1859
"2022-10-12",23,13,5828
"2022-10-12",23,14,1455
"2022-10-12",23,35,142
"2022-10-12",23,36,434
"2022-10-12",23,37,305
"2022-10-12",23,19,1135
"2022-10-12",23,21,573
"2022-10-12",23,23,218
"2022-10-12",23,24,447
"2022-10-12",23,25,1410
"2022-10-12",23,18,755
"2022-10-12",23,27,332
"2022-10-12",23,28,5019
"2022-10-12",23,29,1282
"2022-10-12",23,16,907
"2022-10-12",23,17,2256
"2022-10-13",17,5,9094
"2022-10-13",17,13,10210
"2022-10-13",17,9,2916
"2022-10-13",17,18,1840
"2022-10-13",17,19,2335
"2022-10-13",17,21,1413
"2022-10-13",17,23,876
"2022-10-13",17,24,3004
"2022-10-13",17,25,2915
"2022-10-13",17,6,68
"2022-10-13",17,8,1962
"2022-10-13",17,28,12230
"2022-10-13",17,29,2443
"2022-10-13",17,14,3917
"2022-10-13",17,16,1103
"2022-10-13",17,17,8141
"2022-10-13",17,36,1176
"2022-10-13",17,37,874
"2022-10-13",17,38,288
"2022-10-13",17,40,1635
"2022-10-13",17,41,1077
"2022-10-13",17,42,370
"2022-10-13",17,26,4866
"2022-10-13",17,27,3130
"2022-10-13",17,46,252
"2022-10-13",17,33,5682
"2022-10-13",17,35,945
"2022-10-13",17,31,3353
"2022-10-13",17,32,872
"2022-10-13",17,43,354
"2022-10-13",17,45,1830
"2022-10-14",24,6,67
"2022-10-14",24,8,1991
"2022-10-14",24,19,2420
"2022-10-14",24,21,1514
"2022-10-14",24,17,6687
"2022-10-14",24,18,1918
"2022-10-14",24,5,8153
"2022-10-14",24,109,37
"2022-10-14",24,110,100
"2022-10-14",24,9,3127
"2022-10-14",24,13,10795
"2022-10-14",24,14,3897
"2022-10-14",24,16,1192
"2022-10-14",24,32,808
"2022-10-14",24,33,5389
"2022-10-14",24,35,902
"2022-10-14",24,36,1186
"2022-10-14",24,37,784
"2022-10-14",24,23,852
"2022-10-14",24,24,2724
"2022-10-14",24,25,3613
"2022-10-14",24,26,4879
"2022-10-14",24,27,2649
"2022-10-14",24,28,10879
"2022-10-14",24,29,2409
"2022-10-14",24,31,3112
"2022-10-14",24,45,1957
"2022-10-14",24,46,228
"2022-10-14",24,101,40
"2022-10-14",24,102,22
"2022-10-14",24,103,48
"2022-10-14",24,38,341
"2022-10-14",24,40,1539
"2022-10-14",24,41,1078
"2022-10-14",24,42,405
"2022-10-14",24,43,276
"2022-10-14",24,104,93
"2022-10-14",24,106,71
"2022-10-14",24,108,34
"2022-10-15",12,5,5830
"2022-10-15",12,6,52
"2022-10-15",12,8,1629
"2022-10-15",12,9,2551
"2022-10-15",12,18,1214
"2022-10-15",12,14,2546
"2022-10-15",12,16,1370
"2022-10-15",12,17,2979
"2022-10-15",12,21,1118
"2022-10-15",12,23,493
"2022-10-15",12,24,1721
"2022-10-15",12,25,2583
"2022-10-15",12,26,4190
"2022-10-15",12,13,8568
"2022-10-15",12,28,6909
"2022-10-15",12,29,2040
"2022-10-15",12,31,2001
"2022-10-15",12,32,508
"2022-10-15",12,33,3636
"2022-10-15",12,35,185
"2022-10-15",12,19,2237
"2022-10-15",12,37,637
"2022-10-15",12,38,273
"2022-10-15",12,41,643
"2022-10-15",12,42,398
"2022-10-15",12,45,1253
"2022-10-15",12,27,1434
"2022-10-15",12,101,176
"2022-10-15",12,102,103
"2022-10-15",12,103,169
"2022-10-15",12,104,398
"2022-10-15",12,106,281
"2022-10-15",12,109,53
"2022-10-15",12,36,717
"2022-10-15",12,110,192
"2022-10-15",12,46,207
"2022-10-15",12,108,94
"2022-10-16",12,8,957
"2022-10-16",12,13,5696
"2022-10-16",12,16,943
"2022-10-16",12,9,1696
"2022-10-16",12,18,795
"2022-10-16",12,14,1508
"2022-10-16",12,21,461
"2022-10-16",12,23,153
"2022-10-16",12,24,411
"2022-10-16",12,19,1115
"2022-10-16",12,6,50
"2022-10-16",12,5,3039
"2022-10-16",12,27,311
"2022-10-16",12,28,5434
"2022-10-16",12,29,1337
"2022-10-16",12,31,608
"2022-10-16",12,17,2381
"2022-10-16",12,33,1459
"2022-10-16",12,35,139
"2022-10-16",12,36,385
"2022-10-16",12,37,264
"2022-10-16",12,38,221
"2022-10-16",12,41,230
"2022-10-16",12,25,969
"2022-10-16",12,26,2147
"2022-10-16",12,46,106
"2022-10-16",12,42,318
"2022-10-16",12,32,236
"2022-10-16",12,45,1155
"2022-10-17",43,28,10866
"2022-10-17",43,29,2375
"2022-10-17",43,33,5410
"2022-10-17",43,35,967
"2022-10-17",43,31,3205
"2022-10-17",43,38,308
"2022-10-17",43,40,1544
"2022-10-17",43,36,1194
"2022-10-17",43,37,861
"2022-10-17",43,27,2787
"2022-10-17",43,5,7932
"2022-10-17",43,6,52
"2022-10-17",43,8,1943
"2022-10-17",43,32,823
"2022-10-17",43,16,989
"2022-10-17",43,17,7217
"2022-10-17",43,18,1746
"2022-10-17",43,19,2216
"2022-10-17",43,21,1804
"2022-10-17",43,23,828
"2022-10-17",43,24,3066
"2022-10-17",43,25,2739
"2022-10-17",43,26,4797
"2022-10-17",43,43,363
"2022-10-17",43,45,1052
"2022-10-17",43,46,267
"2022-10-17",43,41,1064
"2022-10-17",43,9,2774
"2022-10-17",43,13,9879
"2022-10-17",43,14,3613
"2022-10-17",43,42,316
"2022-10-18",12,41,1058
"2022-10-18",12,16,1003
"2022-10-18",12,17,7162
"2022-10-18",12,46,247
"2022-10-18",12,14,3630
"2022-10-18",12,37,886
"2022-10-18",12,38,306
"2022-10-18",12,40,1694
"2022-10-18",12,5,7941
"2022-10-18",12,42,352
"2022-10-18",12,43,380
"2022-10-18",12,45,1709
"2022-10-18",12,13,10405
"2022-10-18",12,29,2322
"2022-10-18",12,31,3170
"2022-10-18",12,32,866
"2022-10-18",12,18,1831
"2022-10-18",12,19,2280
"2022-10-18",12,21,1444
"2022-10-18",12,23,889
"2022-10-18",12,24,2848
"2022-10-18",12,25,2989
"2022-10-18",12,6,57
"2022-10-18",12,8,1975
"2022-10-18",12,9,2855
"2022-10-18",12,28,11158
"2022-10-18",12,35,999
"2022-10-18",12,36,1270
"2022-10-18",12,33,5367
"2022-10-18",12,27,2780
"2022-10-18",12,26,4790
"2022-10-19",13,8,2024
"2022-10-19",13,6,88
"2022-10-19",13,46,257
"2022-10-19",13,5,8906
"2022-10-19",13,16,1059
"2022-10-19",13,17,8407
"2022-10-19",13,13,10348
"2022-10-19",13,14,3813
"2022-10-19",13,21,1504
"2022-10-19",13,23,864
"2022-10-19",13,24,2976
"2022-10-19",13,25,2963
"2022-10-19",13,26,4948
"2022-10-19",13,27,3164
"2022-10-19",13,9,2911
"2022-10-19",13,29,2347
"2022-10-19",13,31,3226
"2022-10-19",13,32,738
"2022-10-19",13,33,5300
"2022-10-19",13,18,1797
"2022-10-19",13,19,2323
"2022-10-19",13,37,905
"2022-10-19",13,38,334
"2022-10-19",13,40,1700
"2022-10-19",13,41,1108
"2022-10-19",13,42,376
"2022-10-19",13,43,313
"2022-10-19",13,28,12487
"2022-10-19",13,45,1729
"2022-10-19",13,35,981
"2022-10-19",13,36,1243
"2022-10-20",45,14,3820
"2022-10-20",45,8,2035
"2022-10-20",45,9,2949
"2022-10-20",45,13,10092
"2022-10-20",45,19,2340
"2022-10-20",45,16,1017
"2022-10-20",45,23,853
"2022-10-20",45,24,2927
"2022-10-20",45,25,3014
"2022-10-20",45,21,1467
"2022-10-20",45,6,64
"2022-10-20",45,5,7952
"2022-10-20",45,28,10997
"2022-10-20",45,29,2217
"2022-10-20",45,31,3117
"2022-10-20",45,17,7566
"2022-10-20",45,18,1784
"2022-10-20",45,35,1018
"2022-10-20",45,36,1252
"2022-10-20",45,37,848
"2022-10-20",45,38,301
"2022-10-20",45,40,1686
"2022-10-20",45,41,1157
"2022-10-20",45,26,4563
"2022-10-20",45,27,2754
"2022-10-20",45,45,1850
"2022-10-20",45,46,247
"2022-10-20",45,32,861
"2022-10-20",45,33,5493
"2022-10-20",45,42,330
"2022-10-20",45,43,327
"2022-10-21",43,27,2645
"2022-10-21",43,31,3204
"2022-10-21",43,32,748
"2022-10-21",43,36,1211
"2022-10-21",43,37,853
"2022-10-21",43,33,5401
"2022-10-21",43,35,863
"2022-10-21",43,25,3391
"2022-10-21",43,26,4838
"2022-10-21",43,5,7865
"2022-10-21",43,28,10384
"2022-10-21",43,29,2312
"2022-10-21",43,13,10339
"2022-10-21",43,14,3727
"2022-10-21",43,16,1098
"2022-10-21",43,17,7147
"2022-10-21",43,18,1828
"2022-10-21",43,19,2396
"2022-10-21",43,21,1338
"2022-10-21",43,23,891
"2022-10-21",43,24,2601
"2022-10-21",43,41,1003
"2022-10-21",43,42,401
"2022-10-21",43,43,313
"2022-10-21",43,45,1912
"2022-10-21",43,46,253
"2022-10-21",43,101,53
"2022-10-21",43,102,41
"2022-10-21",43,103,40
"2022-10-21",43,104,52
"2022-10-21",43,106,81
"2022-10-21",43,109,32
"2022-10-21",43,38,303
"2022-10-21",43,40,1609
"2022-10-21",43,8,1972
"2022-10-21",43,9,2919
"2022-10-21",43,6,80
"2022-10-21",43,110,104
"2022-10-21",43,108,40
"2022-10-22",13,27,1421
"2022-10-22",13,26,3806
"2022-10-22",13,32,528
"2022-10-22",13,25,2453
"2022-10-22",13,36,737
"2022-10-22",13,37,580
"2022-10-22",13,33,3594
"2022-10-22",13,35,190
"2022-10-22",13,5,5293
"2022-10-22",13,6,52
"2022-10-22",13,8,1629
"2022-10-22",13,28,6686
"2022-10-22",13,29,2146
"2022-10-22",13,31,2024
"2022-10-22",13,14,2652
"2022-10-22",13,16,1306
"2022-10-22",13,17,3166
"2022-10-22",13,18,1275
"2022-10-22",13,19,2229
"2022-10-22",13,21,1279
"2022-10-22",13,23,523
"2022-10-22",13,24,1706
"2022-10-22",13,41,635
"2022-10-22",13,42,361
"2022-10-22",13,45,1137
"2022-10-22",13,46,173
"2022-10-22",13,101,240
"2022-10-22",13,103,189
"2022-10-22",13,102,70
"2022-10-22",13,104,225
"2022-10-22",13,106,261
"2022-10-22",13,108,94
"2022-10-22",13,109,63
"2022-10-22",13,110,207
"2022-10-22",13,38,218
"2022-10-22",13,9,2534
"2022-10-22",13,13,8489
"2022-10-23",13,31,676
"2022-10-23",13,32,254
"2022-10-23",13,28,4945
"2022-10-23",13,29,1410
"2022-10-23",13,36,418
"2022-10-23",13,37,251
"2022-10-23",13,38,203
"2022-10-23",13,41,293
"2022-10-23",13,42,285
"2022-10-23",13,45,1157
"2022-10-23",13,5,2982
"2022-10-23",13,6,24
"2022-10-23",13,8,1071
"2022-10-23",13,9,1645
"2022-10-23",13,13,5751
"2022-10-23",13,33,1642
"2022-10-23",13,35,173
"2022-10-23",13,17,2173
"2022-10-23",13,18,709
"2022-10-23",13,19,1156
"2022-10-23",13,21,500
"2022-10-23",13,23,255
"2022-10-23",13,24,365
"2022-10-23",13,25,1370
"2022-10-23",13,26,1962
"2022-10-23",13,27,295
"2022-10-23",13,16,1004
"2022-10-23",13,14,1503
"2022-10-23",13,46,126
"2022-10-24",13,46,264
"2022-10-24",13,9,2848
"2022-10-24",13,45,1655
"2022-10-24",13,16,972
"2022-10-24",13,17,7277
"2022-10-24",13,19,2263
"2022-10-24",13,21,1277
"2022-10-24",13,23,918
"2022-10-24",13,18,1807
"2022-10-24",13,5,7597
"2022-10-24",13,6,52
"2022-10-24",13,8,1894
"2022-10-24",13,28,10621
"2022-10-24",13,13,10195
"2022-10-24",13,14,3614
"2022-10-24",13,33,5484
"2022-10-24",13,35,955
"2022-10-24",13,36,1150
"2022-10-24",13,37,844
"2022-10-24",13,38,318
"2022-10-24",13,40,1592
"2022-10-24",13,24,2854
"2022-10-24",13,25,2773
"2022-10-24",13,26,4666
"2022-10-24",13,27,2606
"2022-10-24",13,32,762
"2022-10-24",13,41,984
"2022-10-24",13,31,2984
"2022-10-24",13,29,2310
"2022-10-24",13,42,330
"2022-10-24",13,43,399
"2022-10-25",14,5,7941
"2022-10-25",14,6,51
"2022-10-25",14,18,1872
"2022-10-25",14,14,3638
"2022-10-25",14,16,997
"2022-10-25",14,17,7103
"2022-10-25",14,23,853
"2022-10-25",14,24,2865
"2022-10-25",14,25,2878
"2022-10-25",14,8,2083
"2022-10-25",14,9,2886
"2022-10-25",14,13,10350
"2022-10-25",14,29,2390
"2022-10-25",14,31,3106
"2022-10-25",14,32,918
"2022-10-25",14,33,5433
"2022-10-25",14,35,1011
"2022-10-25",14,19,2334
"2022-10-25",14,21,1338
"2022-10-25",14,38,322
"2022-10-25",14,40,1587
"2022-10-25",14,41,976
"2022-10-25",14,26,4753
"2022-10-25",14,27,2724
"2022-10-25",14,28,11077
"2022-10-25",14,43,351
"2022-10-25",14,45,1651
"2022-10-25",14,46,228
"2022-10-25",14,36,1234
"2022-10-25",14,37,872
"2022-10-25",14,42,366
"2022-10-26",13,26,4818
"2022-10-26",13,27,2614
"2022-10-26",13,14,3849
"2022-10-26",13,16,1173
"2022-10-26",13,18,1847
"2022-10-26",13,19,2287
"2022-10-26",13,21,1412
"2022-10-26",13,17,7573
"2022-10-26",13,24,2819
"2022-10-26",13,25,3145
"2022-10-26",13,5,8017
"2022-10-26",13,6,51
"2022-10-26",13,8,2088
"2022-10-26",13,9,3054
"2022-10-26",13,13,10324
"2022-10-26",13,29,2369
"2022-10-26",13,31,3041
"2022-10-26",13,32,798
"2022-10-26",13,33,5480
"2022-10-26",13,35,985
"2022-10-26",13,23,927
"2022-10-26",13,37,906
"2022-10-26",13,38,336
"2022-10-26",13,40,1627
"2022-10-26",13,41,1063
"2022-10-26",13,42,399
"2022-10-26",13,43,352
"2022-10-26",13,28,11246
"2022-10-26",13,46,236
"2022-10-26",13,36,1257
"2022-10-26",13,45,1656
"2022-10-27",17,28,11117
"2022-10-27",17,29,2289
"2022-10-27",17,27,2614
"2022-10-27",17,33,5476
"2022-10-27",17,35,951
"2022-10-27",17,31,3015
"2022-10-27",17,37,865
"2022-10-27",17,38,358
"2022-10-27",17,40,1593
"2022-10-27",17,36,1221
"2022-10-27",17,26,4823
"2022-10-27",17,5,7441
"2022-10-27",17,6,52
"2022-10-27",17,8,1953
"2022-10-27",17,9,3033
"2022-10-27",17,32,809
"2022-10-27",17,14,3729
"2022-10-27",17,16,1113
"2022-10-27",17,17,7171
"2022-10-27",17,18,1826
"2022-10-27",17,19,2455
"2022-10-27",17,21,1304
"2022-10-27",17,23,895
"2022-10-27",17,24,2817
"2022-10-27",17,25,3120
"2022-10-27",17,43,322
"2022-10-27",17,45,1444
"2022-10-27",17,46,278
"2022-10-27",17,41,1089
"2022-10-27",17,13,10311
"2022-10-27",17,42,346
"2022-10-28",17,101,53
"2022-10-28",17,102,31
"2022-10-28",17,45,1978
"2022-10-28",17,104,97
"2022-10-28",17,108,25
"2022-10-28",17,106,86
"2022-10-28",17,103,46
"2022-10-28",17,41,1065
"2022-10-28",17,42,379
"2022-10-28",17,43,321
"2022-10-28",17,5,8076
"2022-10-28",17,46,224
"2022-10-28",17,8,1954
"2022-10-28",17,9,3117
"2022-10-28",17,13,10569
"2022-10-28",17,14,3587
"2022-10-28",17,16,1131
"2022-10-28",17,17,6863
"2022-10-28",17,18,1855
"2022-10-28",17,19,2375
"2022-10-28",17,21,1462
"2022-10-28",17,23,869
"2022-10-28",17,24,2702
"2022-10-28",17,25,3269
"2022-10-28",17,6,58
"2022-10-28",17,29,2340
"2022-10-28",17,31,2916
"2022-10-28",17,32,801
"2022-10-28",17,33,5593
"2022-10-28",17,35,867
"2022-10-28",17,36,1175
"2022-10-28",17,37,786
"2022-10-28",17,38,362
"2022-10-28",17,40,1523
"2022-10-28",17,26,4944
"2022-10-28",17,27,2595
"2022-10-28",17,28,10483
"2022-10-28",17,109,29
"2022-10-28",17,110,69
"2022-10-29",17,45,1255
"2022-10-29",17,46,176
"2022-10-29",17,101,243
"2022-10-29",17,42,428
"2022-10-29",17,110,277
"2022-10-29",17,109,118
"2022-10-29",17,106,341
"2022-10-29",17,108,183
"2022-10-29",17,5,6125
"2022-10-29",17,6,30
"2022-10-29",17,8,1553
"2022-10-29",17,9,2746
"2022-10-29",17,102,127
"2022-10-29",17,103,321
"2022-10-29",17,104,374
"2022-10-29",17,17,3047
"2022-10-29",17,18,1315
"2022-10-29",17,19,2070
"2022-10-29",17,21,1117
"2022-10-29",17,23,560
"2022-10-29",17,24,1657
"2022-10-29",17,25,2609
"2022-10-29",17,26,3854
"2022-10-29",17,27,1312
"2022-10-29",17,28,7136
"2022-10-29",17,13,8293
"2022-10-29",17,14,2528
"2022-10-29",17,16,1473
"2022-10-29",17,32,535
"2022-10-29",17,33,3485
"2022-10-29",17,35,174
"2022-10-29",17,36,772
"2022-10-29",17,37,557
"2022-10-29",17,38,230
"2022-10-29",17,41,538
"2022-10-29",17,29,2118
"2022-10-29",17,31,1933
"2022-10-31",26,5,8060
"2022-10-31",26,9,3588
"2022-10-31",26,13,10036
"2022-10-31",26,6,36
"2022-10-31",26,8,2008
"2022-10-31",26,17,5812
"2022-10-31",26,18,1677
"2022-10-31",26,19,2698
"2022-10-31",26,21,1487
"2022-10-31",26,23,717
"2022-10-31",26,24,2436
"2022-10-31",26,25,2964
"2022-10-31",26,26,4813
"2022-10-31",26,27,2244
"2022-10-31",26,28,9359
"2022-10-31",26,29,2388
"2022-10-31",26,14,3323
"2022-10-31",26,16,1323
"2022-10-31",26,33,4679
"2022-10-31",26,35,551
"2022-10-31",26,36,1076
"2022-10-31",26,37,701
"2022-10-31",26,38,334
"2022-10-31",26,40,1134
"2022-10-31",26,41,969
"2022-10-31",26,42,389
"2022-10-31",26,43,180
"2022-10-31",26,45,1373
"2022-10-31",26,46,248
"2022-10-31",26,31,2917
"2022-10-31",26,32,771
"2022-10-31",26,104,262
"2022-10-31",26,106,324
"2022-10-31",26,108,133
"2022-10-31",26,109,92
"2022-10-31",26,110,217
"2022-10-31",26,102,218
"2022-10-31",26,103,175
"2022-10-31",26,101,259
"2022-11-01",43,8,1052
"2022-11-01",43,5,3137
"2022-11-01",43,6,37
"2022-11-01",43,16,1005
"2022-11-01",43,9,2691
"2022-11-01",43,13,5929
"2022-11-01",43,14,1488
"2022-11-01",43,21,614
"2022-11-01",43,23,229
"2022-11-01",43,24,408
"2022-11-01",43,25,1225
"2022-11-01",43,26,1943
"2022-11-01",43,27,631
"2022-11-01",43,28,4907
"2022-11-01",43,29,1344
"2022-11-01",43,31,723
"2022-11-01",43,32,266
"2022-11-01",43,17,2162
"2022-11-01",43,18,817
"2022-11-01",43,19,1095
"2022-11-01",43,37,238
"2022-11-01",43,38,210
"2022-11-01",43,41,319
"2022-11-01",43,42,419
"2022-11-01",43,45,1176
"2022-11-01",43,46,162
"2022-11-01",43,33,1606
"2022-11-01",43,35,138
"2022-11-01",43,36,419
"2022-11-02",12,9,3167
"2022-11-02",12,5,7969
"2022-11-02",12,6,68
"2022-11-02",12,8,1928
"2022-11-02",12,16,1130
"2022-11-02",12,17,7557
"2022-11-02",12,18,1849
"2022-11-02",12,19,2300
"2022-11-02",12,21,1521
"2022-11-02",12,23,816
"2022-11-02",12,24,2964
"2022-11-02",12,25,3061
"2022-11-02",12,26,4903
"2022-11-02",12,27,2966
"2022-11-02",12,28,10880
"2022-11-02",12,29,2223
"2022-11-02",12,31,3141
"2022-11-02",12,32,850
"2022-11-02",12,33,5553
"2022-11-02",12,35,931
"2022-11-02",12,36,1255
"2022-11-02",12,37,832
"2022-11-02",12,38,337
"2022-11-02",12,40,1592
"2022-11-02",12,41,1027
"2022-11-02",12,42,444
"2022-11-02",12,43,378
"2022-11-02",12,45,1912
"2022-11-02",12,46,290
"2022-11-02",12,13,10426
"2022-11-02",12,14,3592
"2022-11-03",26,8,2060
"2022-11-03",26,9,3080
"2022-11-03",26,13,10318
"2022-11-03",26,14,3874
"2022-11-03",26,16,987
"2022-11-03",26,17,9865
"2022-11-03",26,18,2007
"2022-11-03",26,19,2364
"2022-11-03",26,21,1586
"2022-11-03",26,23,927
"2022-11-03",26,24,3161
"2022-11-03",26,5,9997
"2022-11-03",26,6,79
"2022-11-03",26,27,3541
"2022-11-03",26,28,13783
"2022-11-03",26,29,2486
"2022-11-03",26,31,3084
"2022-11-03",26,32,841
"2022-11-03",26,33,5784
"2022-11-03",26,35,999
"2022-11-03",26,36,1312
"2022-11-03",26,37,935
"2022-11-03",26,38,316
"2022-11-03",26,40,1860
"2022-11-03",26,41,1272
"2022-11-03",26,42,371
"2022-11-03",26,43,402
"2022-11-03",26,45,2057
"2022-11-03",26,46,284
"2022-11-03",26,25,2794
"2022-11-03",26,26,5379
"2022-11-04",26,5,8926
"2022-11-04",26,9,3446
"2022-11-04",26,13,10779
"2022-11-04",26,6,58
"2022-11-04",26,8,2115
"2022-11-04",26,17,7579
"2022-11-04",26,18,2061
"2022-11-04",26,14,3858
"2022-11-04",26,16,912
"2022-11-04",26,23,886
"2022-11-04",26,24,2984
"2022-11-04",26,25,3416
"2022-11-04",26,26,5541
"2022-11-04",26,27,2899
"2022-11-04",26,28,11320
"2022-11-04",26,29,2473
"2022-11-04",26,31,3186
"2022-11-04",26,32,757
"2022-11-04",26,33,6142
"2022-11-04",26,35,895
"2022-11-04",26,19,2379
"2022-11-04",26,21,1550
"2022-11-04",26,40,1689
"2022-11-04",26,41,1163
"2022-11-04",26,42,382
"2022-11-04",26,43,349
"2022-11-04",26,45,2078
"2022-11-04",26,101,46
"2022-11-04",26,46,258
"2022-11-04",26,103,44
"2022-11-04",26,102,22
"2022-11-04",26,104,59
"2022-11-04",26,106,73
"2022-11-04",26,108,30
"2022-11-04",26,109,24
"2022-11-04",26,110,93
"2022-11-04",26,38,364
"2022-11-04",26,36,1255
"2022-11-04",26,37,829
"2022-11-05",13,6,38
"2022-11-05",13,8,1739
"2022-11-05",13,14,2769
"2022-11-05",13,16,1202
"2022-11-05",13,9,2658
"2022-11-05",13,13,8818
"2022-11-05",13,19,2155
"2022-11-05",13,21,1127
"2022-11-05",13,17,3017
"2022-11-05",13,18,1272
"2022-11-05",13,5,5582
"2022-11-05",13,26,4014
"2022-11-05",13,27,1738
"2022-11-05",13,28,7427
"2022-11-05",13,29,2117
"2022-11-05",13,31,2348
"2022-11-05",13,32,533
"2022-11-05",13,33,3932
"2022-11-05",13,35,192
"2022-11-05",13,36,759
"2022-11-05",13,37,630
"2022-11-05",13,23,563
"2022-11-05",13,24,1834
"2022-11-05",13,25,2744
"2022-11-05",13,41,699
"2022-11-05",13,42,358
"2022-11-05",13,45,1239
"2022-11-05",13,46,189
"2022-11-05",13,101,156
"2022-11-05",13,102,97
"2022-11-05",13,103,237
"2022-11-05",13,104,217
"2022-11-05",13,106,236
"2022-11-05",13,108,75
"2022-11-05",13,109,75
"2022-11-05",13,110,158
"2022-11-05",13,38,247
"2022-11-06",15,5,3833
"2022-11-06",15,8,963
"2022-11-06",15,9,1778
"2022-11-06",15,13,5444
"2022-11-06",15,14,1462
"2022-11-06",15,16,857
"2022-11-06",15,17,3767
"2022-11-06",15,18,794
"2022-11-06",15,19,1034
"2022-11-06",15,21,725
"2022-11-06",15,23,264
"2022-11-06",15,24,426
"2022-11-06",15,25,1304
"2022-11-06",15,6,18
"2022-11-06",15,27,725
"2022-11-06",15,28,6772
"2022-11-06",15,29,1335
"2022-11-06",15,31,825
"2022-11-06",15,32,253
"2022-11-06",15,33,1542
"2022-11-06",15,35,106
"2022-11-06",15,36,453
"2022-11-06",15,37,291
"2022-11-06",15,38,230
